channel	video_id	title
DrexFactor	Sanx7XFXq6o	Learn Poi Body Tracing in 30 Minutes!
DrexFactor	u4QNaWb5tME	Inspiring Poi Dance Performance - The Door Light Show
DrexFactor	UzcWZIPwDwc	The Power of Spinning Poi Slowly | Improve Your Poi Control
DrexFactor	igZXsBnyhEU	Poi Techniques You Should Know: Driving Styles
DrexFactor	Gtj1EbF-tgk	Poi Spinning Basics: How to Shorten Your Tethers as you Spin
DrexFactor	eupsRQjuAJ0	Incredible Poi Light Dance - Illusion Dua Lipa
DrexFactor	hTlzE0k1aa0	The Weird World of G Snatches (Poi Tricks Advanced)
DrexFactor	eRLRyCS0wfg	5 Poi Performance Mistakes to Avoid!
DrexFactor	knaGzfilpnA	Poi Beginner Lessons: Perfect Flowers with Beat Control
DrexFactor	utCzXvGjGSY	5 Fundamental Skills for Poi Balls
DrexFactor	tAaFhoIXTWg	Slow It Down - LED Poi Light Show by Drex
DrexFactor	gtiXxqvHq1w	Tips and tricks for performing LED poi flow
DrexFactor	XHQHCjYzB3w	Espresso - Poi Light Dance by Drex
DrexFactor	EI9Le6pDMCg	Learn this Combo to Get a Drex 3 Poi Video!
DrexFactor	uIk7IWSkyFw	Where Your Body Stores Stress And Anxiety - Poi Dance Can Help!
DrexFactor	VO9Mml6-9Pk	Your Questions Answered! 100K DrexFactor Q&A
DrexFactor	MThRbyGaQZg	Make Beautiful Things
DrexFactor	x4FWcOXP5iY	Poi Tuck Turns: 5 Levels of Difficulty
DrexFactor	PkyRLSm92cE	Stumblin' In LED Poi Light Dance
DrexFactor	DukAmk_RKFw	100K Q&A Announcement!
DrexFactor	LFuVzaLsSR4	i like the way you kiss me - Pop'N Flow Poi Light Show
DrexFactor	n3b1vRI_tzw	Poi Lessons for Beginners: 5 Steps to the 3-Beat Weave
DrexFactor	cYWpE7u63-w	Mastering Poi Weaves: Beginner to Advanced Transitions Guide
DrexFactor	UvKj1UClHcc	What Poi I Use 2024 Edition
DrexFactor	mIlz9q8q_Vs	Top 5 Poi Weave Tricks You Should Know!
DrexFactor	41SDUAHb4aA	Top 5 LED Poi Tricks You Should Know!
DrexFactor	dmdo7G7xBhk	Learn the Poi Weave in Just 30 Minutes! (Beginner Tutorial)
DrexFactor	1gJUIg-fQXo	Poi Flowers: 5 Levels of Difficulty
DrexFactor	OE7QXYTddw4	Poi Light Dance | In Violet LED Performance
DrexFactor	r5VtmgZmUOU	5 Simple Poi Tricks You Should Know!
DrexFactor	p0HpFoiema4	Poi Light Show - "Closer" LED Performance
DrexFactor	jUD3Z8lmHMU	Leo Icaza: The Most Influential Poi Spinner You've Never Heard Of
DrexFactor	BwBu4q6vraU	Flowing with Poi Flowers--Class Begins April 16!
DrexFactor	lXKAyNXFI8w	6 Ideas for Poi Flower Transitions during the Eclipse!
DrexFactor	6HIbstLbhs4	What Comes Next: Poi Inspin Flowers
DrexFactor	HOvEjTXcChQ	5 Tips to Improve Poi Flowers!
DrexFactor	dcUV5qnIpiI	Learn Poi Flowers in Just 30 Minutes!
DrexFactor	ubcrcQt4adU	LED Poi Performance | Blame it on Your Love
DrexFactor	YLHsDRw05Kk	Pop'N Flow LED Poi Review / Modular Props for the Masses?
DrexFactor	LIhb3E3c9Bc	Illuminate Your Flow: Poi Dance Performance with Pop'N Flow LED Poi
DrexFactor	5t-zUMinXJA	The First 5 Contact Poi Tricks to Learn!
DrexFactor	gJz5yarEOsY	Poi Stalls: 5 Levels of Difficulty
DrexFactor	l0eUhNGcFQ0	Flowtoys Pop'N Flow Poi Modes
DrexFactor	qPE6P3zOzSY	Poi Dance Moves: Turns (Cha�n�s)
DrexFactor	9KehxshA2ds	Poi Dance with Drex - Classes start March 5!
DrexFactor	b6FcdiMRsY0	LED Poi Flow Performance | Orb Poi Pro by Ultrapoi | Dance with Light and Resist the Grind
DrexFactor	oyaEn7s5MzE	The Easiest Way to Learn the Poi Mercedes
DrexFactor	1bA69JVUdEs	Flowtoys Flowmoja Poi Dance | 'Like We Did' by The Maine 
DrexFactor	d7oADoAXGGU	I Ignored My View Count for a Month--Here's What I Learned!
DrexFactor	2g51etEKVhs	5 Great Indoor Poi Exercises!
DrexFactor	DbuF5Ppodsc	Poi Dance Moves: Advanced Reels Tutorial
DrexFactor	LmOZILY9U94	Why Poi Spinning is Not Juggling
DrexFactor	KVJ87yGskFs	Poi Dance Basic Steps: How to Chasse with Pendulums
DrexFactor	MTBmMjNFxnw	Annie Waits - Orb Poi Dance Performance
DrexFactor	UVhK13ofqfI	Poi Driving Styles - EXCLUSIVE Lesson Preview!
DrexFactor	B0uFRx7gMco	Sirens LED Poi Flow feat Flowmoja by Flowtoys
DrexFactor	tcWTnyyma04	Poi Dance Lesson: Musical Stalls
DrexFactor	rru7ovwy5Yw	ADHD, Neurodiversity, and the Flow Arts
DrexFactor	1TKSJcW4EeY	"America has a Problem" MLK Day Poi Dance from Drex
DrexFactor	La2AvbQTHcA	Poi Dance Moves: Pas de Bourree Tutorial
DrexFactor	-HilSwxm0iE	5 More Poi Spinning Patterns You Should Know!
DrexFactor	tjagzUJVk2A	Basic Poi Dance Steps: Glissades
DrexFactor	4YWhH29I8K0	My Top 10 Favorite Poi Spinners of 2023
DrexFactor	gdiW4-YfG5s	"NVM" - Poi Dance by Drex
DrexFactor	7_2eunUSQzw	10 Things I'll Remember About 2023
DrexFactor	iOWxxyQgwVE	Christmas Wrapping - Holiday Poi Dance Improv by Drex
DrexFactor	cfdwQdACkA4	5 Cool Poi Tricks That Are Harder Than They Look!
DrexFactor	Y4EtZh5fa7A	Can We Save the Flow Festivals?
DrexFactor	Y2EsQiWPnkU	Homecoming - Dazzling Poi Dance Fusion Performance by Drex
DrexFactor	V98OUkdsUfs	Behind the Back (BTB) Weaves for Poi: 5 Drills to Learn the Impossible!
DrexFactor	IwMAjc_z4i0	"Hotel Room" - Poi Dance Improv from DrexFactor Poi
DrexFactor	I5QesLr4Vds	Fun and Upbeat LED Poi Improv | Flowtoys Trails | Charli XCX
DrexFactor	F2Di1aydIxk	Jelly Poi Review // Painless Programmable LED Poi?
DrexFactor	isVGVGmxlQk	Poi Isolations: 5 Drills that Work Magic!
DrexFactor	2DC0GpZYzb0	I Learned G's Poi Routine in One Week!
DrexFactor	BUoqhwMBL24	Isolations for Poi: 5 Levels of Difficulty
DrexFactor	oPL5phWs22Y	Work is Good, Actually
DrexFactor	2CD6TT8JWlM	This is Not Tech Poi - A History of Artistic Movements in the Advanced Poi World
DrexFactor	DsmZSvm9SDI	Splitting the Atom: Poi Atomic Weave Explained
DrexFactor	WIvXxzwIknE	LED Poi Performance to 'Friendships' by Pascal Letoublon | Orb Poi Pro Showcase
DrexFactor	a8MO7zuW4K8	Expert Poi Spinner Reacts to Viral Tech Poi Video
DrexFactor	Jm0_l7T8krs	Wop - Hip Hop Poi Dance by DrexFactor Poi
DrexFactor	cNYW7dCQAik	3 Beat Weave for Poi: 5 Levels of Difficulty
DrexFactor	TEoA6mpRdQo	15 Years of DrexFactor Poi: My Journey from Hobby to Full-Time YouTube Creator
DrexFactor	GRVZ-rXsWa0	Top 5 Poi Spinning Patterns You Should Know!
DrexFactor	V6TW58yQe-A	Letting Go of Perfection
DrexFactor	jGMyJJyrIY0	Ultimate Poi Dance and Light Trails: Ultrapoi Orb Poi Pro LED Performance
DrexFactor	xRip0CNXiZk	5 Reasons I Love Flowmoja LED Contact Poi!
DrexFactor	CBsc6qHsllU	One - Mesmerizing Poi Dance Performance by DrexFactor Poi
DrexFactor	cTOdxZaXGJ0	How Nick Woolsey Started a Poi Spinning Revolution
DrexFactor	CmGprKaJe7E	Master the Reverse 3 Beat Weave: Comprehensive Poi Tutorial for Beginners
DrexFactor	dLnnKlsqChU	6 Steps to Change Someone's Mind (No, Really!)
DrexFactor	nCHhiqGnnq4	My 10 Favorite Poi Hybrids!
DrexFactor	h8LC89HsUUA	How to Plan Awesome Workshops!
DrexFactor	v-RgIIWRcu4	Big Sad - Poi Dance Performance by Drex
DrexFactor	UMr9kx0XmLY	5 Cool Poi Tricks That Are Easier Than You Think!
DrexFactor	XAsAq2ND7-M	Why Flow Show NYC 2013 is the BEST show you never saw!
DrexFactor	d4JAh22NssI	When I'm Away - Electrifying DC Poi Dancing
DrexFactor	p2I7HG5MxGY	How Poi Toroids Can Save Shoulders (No, I'm Serious!)
DrexFactor	7GSJg5SJq6s	Fiery Finale: Poi Dancing at Great Lakes Flow Retreat
DrexFactor	9m8QDtdSSvM	Next 10 Poi Tricks You Should Learn
DrexFactor	UY6DCqJ79-k	Master the Meteor Weave: Your One-Handed Poi Tutorial!
DrexFactor	PJJRcWIDWFY	Flowmoja Poi Dance: Mesmerizing Moves to Taylor Swift's 'Cruel Summer'
DrexFactor	iv7G74O3Zrs	Poi 1:1 CAPs: A New Spin on Old Tech Poi
DrexFactor	nKKoeu4UFC0	LED Poi Performance | Orb Poi Pro | Blink-182 'Bored to Death'
DrexFactor	cQhi_L3Ufu4	How I Beat my Flow Festival Anxiety
DrexFactor	1lJ7hYSr9xk	Top 5 Beginner Poi Spinning Drills that REALLY Work!
DrexFactor	9a__Nj_ySTE	PHENOMENAL Drex Fire Poi Dancing at Gasworks Park
DrexFactor	4ftBPhUSHGM	Mastering Poi Atomic Weaves: Intermediate to Advanced Tutorial
DrexFactor	6D2FBnTU-TA	Why Didn't The Flow Arts Go Mainstream?
DrexFactor	qRSzlPRjLOM	Hometown Poi Dance Performance
DrexFactor	a966hPArCEk	What is Poi Spinning? Poi and Flow Arts Explained!
DrexFactor	Btgd9H_gVrk	Top 5 Poi Spinning Basics Concepts
DrexFactor	hYvi30NpFss	LED Poi: What to Know Before You Buy!
DrexFactor	Vc1rLUZt0z8	Flowrise Kingdom - Wes Anderson Poi Dance Tribute!
DrexFactor	Hauq8kQWTaM	How To Convert Podpoi To LED Contact Poi In Under 5 Minutes!
DrexFactor	NnUpIoxIoac	Probend: The Strangest Poi Toroid! (Advanced Poi Tutorial)
DrexFactor	8IbD_ttXO4Y	Behind the Scenes: How I Write Poi Choreography
DrexFactor	lZWk6xfip-o	Cross Points: The Most Powerful Poi Technique You're not Drilling!
DrexFactor	DemSqHhqPwY	Illuminated Rhythms: Mesmerizing Poi Dance with Flowtoys LED Podpoi
DrexFactor	Cmf4UtvkVsc	5 Flow Arts Mental Health Benefits
DrexFactor	PHFuDdkAihk	Poi is a WORKOUT (I was shocked!)
DrexFactor	ANg0EFhb7Fw	Static Rope Fire Snake Poi // Good or Gimmick?
DrexFactor	nf0u4fY0TjE	Amazing Poi Dance Routine with Ultrapoi's Orb Poi Pro
DrexFactor	R3Wpv8jriM0	Flowtoys Connect App Unboxing and First Impressions!
DrexFactor	Q2AfRU727EI	Top 5 Hardest Poi Spinning Tricks I've Ever Learned!
DrexFactor	4Pq48SsIPT8	LED Sock Poi Review: The Perfect Accessory for Nighttime Fun!
DrexFactor	saZYRqDyYVs	Flowtoys Podpoi | Mesmerizing Poi Dance Performance in Washington, DC
DrexFactor	khID7rjMZj4	How to Make $50,000 as a Flow Artist
DrexFactor	vHV9Izuh3Oc	Glow, Flow, and Magnolias: Drex's Poi Dance Performance in DC
DrexFactor	GfMiLqr-eYs	The Power of Poi Plane Snaps
DrexFactor	4QR1evMbCQA	Drex Raw Fire Poi Flow
DrexFactor	mlsByYdpj6E	I Was Wrong About Poi Antibend Toroids!
DrexFactor	x9a6A1-LQJI	5 Poi 1.5 Weave Variations
DrexFactor	DSpPKkoV2lc	Top 5 Poi Trails Tricks You Should Know!
DrexFactor	X7YpiuJy-C0	Why Aren't Poi Antibrids More Popular?
DrexFactor	VO73jl0pGHk	Leave a Trace - Poi Dance by Request!
DrexFactor	VYIuqH5entY	Black Roses - LED Poi Dance by Drex
DrexFactor	HBpYDSbtySc	How to Dance With Poi Flowers
DrexFactor	vMKpN1IuZD8	Pick what song I FLOW to!
DrexFactor	d2twBvraXoM	The Deep End - Poi Dancing Performance by Drex
DrexFactor	mAPqv1xNG6g	Beginner Poi Lesson: Split Timing in Wall Plane
DrexFactor	ASczDN3PMg4	Why Flow Festivals Stopped Paying Artists
DrexFactor	WA2O-yOtL9g	Mastering Poi Antibrids Transitions
DrexFactor	ZKpG1Ttn4D8	Half Asleep - LED Sock Poi Flow by Drex
DrexFactor	FrsCuWQoRz8	What Flow Artists Should Know About Maori Poi
DrexFactor	o70x6CIb4s4	Poi Dance Lesson: C-CAPs
DrexFactor	DTspoRK-LCU	First 10 Poi Tricks In Order
DrexFactor	lG814NUl-4U	I Changed my Mind About FPC Podpoi
DrexFactor	JiCidK4hux4	Maori Poi Dance: My Second Short Poi Lesson!
DrexFactor	Pg-jljB3v2M	Are Zip Poi the Future?
DrexFactor	2EoB0kisg2A	Poi/Dance Fusion - Barely Bleeding by Drex
DrexFactor	sNXwT1LHSkc	Drex LED Poi Performance - Cruel Games
DrexFactor	zdSacv7tnFI	February Flow Playlist
DrexFactor	i5w7ypC5XY0	Poi Dance Performance - Ground Control by Drex
DrexFactor	PcCYN5GSMA0	How to Dance with the Poi Windmill
DrexFactor	E1hPh-ZIQoY	5 Tips for Poi Spinning Indoors
DrexFactor	IWCsaVJtSpE	Beginner Poi Dancing Lesson: Basic Stalls
DrexFactor	ARyjgR1CqyM	Zip Poi First Impressions
DrexFactor	hUUnebwc-8Q	How to Flow Outside in the Winter
DrexFactor	N-qcoK8Tn_k	Drex Learns Maori Poi Dance!
DrexFactor	_h3JtgjrOlQ	Fire Poi Dance - Infinite High
DrexFactor	g9HGRg-Kl0Y	January Poi Flow Request Results!
DrexFactor	uONSgpNHvQw	Give Up the Ghost - Poi Dance Performance
DrexFactor	hdNmUZJxTUA	My Secret (Poi) Weapon
DrexFactor	YlNKwSrN20s	January Flow Playlist
DrexFactor	XUx1IMofQXU	Shampain - LED Poi Dancing at Georgetown Glow
DrexFactor	kh9T7xKuJh4	Break My Soul - Sock Poi Dance
DrexFactor	l8pCTOqShlk	What Happened to Emazinglights?
DrexFactor	JnwOYCdy47E	Cleaning Up The Poi 2 Beat Weave
DrexFactor	zUDgqNN5US0	5 Flow Essentials I NEVER Go Without!
DrexFactor	vD_zBdCkR5U	Raw Poi Dancing Flow
DrexFactor	ZKhnnsjnxUU	Intentions for 2023
DrexFactor	CkKzsFmwthY	The Poi 4 Beat Fountain You've Never Seen!
DrexFactor	Qqn0IVrMbrY	Dancing with Poi 3-Beat Weaves
DrexFactor	ZLuyi9do2Vs	Kiss and Collide - Poi Dancing Performance by Drex
DrexFactor	s_8H-Hv3TOE	Because It Is Hard
DrexFactor	6nPED5_nKms	Unleashing Your Inner Musician: Tips for Improving Your Poi Spinning Musicality
DrexFactor	etAnp2RJLgY	LED Poi Review: Spinballs Glow.0 by Fun in Motion Toys
DrexFactor	Awb9ioDgZPU	Could Have Been Me - LED Poi Dance Performance by Drex
DrexFactor	1LXs3VQWi3k	What Sets of Poi I Use - 2022 Edition
DrexFactor	6MUueKQNF2E	How to do Poi Antibend Toroids (Advanced Poi Lesson)
DrexFactor	1ISkP7EPYhQ	Who Owns Poi Tricks?
DrexFactor	maN9i78xK2A	LED Poi Dancing - Farewell by Drex
DrexFactor	VvEjcaJGFpw	The Poi Top 10 List is Dead
DrexFactor	Z0NUSxEjJ6g	Goodbye - Poi Dance Fusion Performance by Drex
DrexFactor	rCvemJdA_xo	Elite Fire Poi by Fire Mecca Review
DrexFactor	z1Vzb8JQ44E	How Do We Count Poi Flower Petals?
DrexFactor	iUNZ_lxxtMQ	Beginner Poi Lesson: What is Split Timing?
DrexFactor	MLQ1yqy7_Z0	Beginner Poi Lesson: Mastering Timing and Direction with Split-Time Opposites
DrexFactor	p0mYqzuWu-g	Falling for Poi Floats
DrexFactor	9YymKZh0ock	Together Same Extensions for Poi - Beginner Poi Lesson
DrexFactor	lCaYbjEcIWY	Teenagers - Poi Dance Performance by Drex
DrexFactor	KS26oHSlFHA	Basic Poi Wraps: Beginner Poi Lesson
DrexFactor	C6UxGgYhfSw	Edging - Poi Dance Choreography by Drex
DrexFactor	c5iJgZrkzV8	The Problem with Poi Suspensions
DrexFactor	UZW_Qaklaig	Who's to blame for Clickbait Titles?
DrexFactor	4yP1LadYcxk	Poi Up Stalls: Beginner Poi Spinning Lesson
DrexFactor	bfrmiIHSK4k	Poi Archer Weaves: Beginner Poi Dancing Lesson
DrexFactor	0cTIBbhE2Mk	Is This Any Good?
DrexFactor	olSHV1GT04w	Punching in a Dream - Poi Spinning by Drex
DrexFactor	rqzSse1aGZo	How Flow Arts Can Help Us Reach Perfection
DrexFactor	VZeXjLCcnEE	Pill Hill - Poi Dance Performance by Drex
DrexFactor	4dME4S1Ejm0	UFO Poi Combo (Advanced Poi Choreography!)
DrexFactor	kSxrPEByzlI	Navigating the Gap Between Ambition and Ability
DrexFactor	NXo-koq8jSs	How to do Isobend Toroids for Poi (Advanced Poi Tricks)
DrexFactor	LvNBb3x0d-I	Best Poi for Beginners
DrexFactor	dCyKWnAiBZ0	Hide Away - Poi Choreography by Drex
DrexFactor	jjLGaLdPXfI	Dating in the Flow Arts: Awesome or Awful?
DrexFactor	EXP6hEKkz54	Letting Go - Poi Dance Performance by Drex
DrexFactor	Sj4wCOf_G8Q	Why Profiles in Poi is on Hiatus
DrexFactor	8g4U-kvzAIM	Camera Stabilizer Test: iPhone vs Zhiyun Smooth 3 vs DJI Pocket 2 vs Moza Air 2
DrexFactor	TYEoMnaPPzk	The Secret to Poi Reels! (Beginner Poi Lesson)
DrexFactor	GzHRTTVQ8YQ	Locking Poi Choreography Challenge!
DrexFactor	Bdxn47_VXlo	Poi Tethers Review: FPC Rope from Flowtoys
DrexFactor	nr0EESnxnJI	Poi Dance Fusion - How to Express Yourself Through Flow!
DrexFactor	JHtQr3LoXPk	Burning Man Guide 2022 (Find Flow Arts on Playa!)
DrexFactor	MkHv_1xnek4	Roses - FPC Podpoi Flow and Poi Dance from Drex
DrexFactor	r1QYlNbhnVU	Tik Tok has a Creator Problem
DrexFactor	Vsb-BM0sKT4	Emo Girl - Poi Dance Performance by Drex
DrexFactor	LSfrjpXJtUY	We Teach Poi Wrong
DrexFactor	2znY9rBPDJY	Beginner Poi Combo Challenge!
DrexFactor	JsQ84-Rmcts	Fire Dancer Reacts: Viral Glowstringing Video!
DrexFactor	q0SbNUrZLBE	I Like The Way - Glowstringing and Poi Dance by Drex
DrexFactor	P4dNGrcG3_w	Is Glowstringing Poi?
DrexFactor	NZXLCgKuCd0	Stranger - Vision Poi Dance Performance by Drex
DrexFactor	XJQDWL1-qWw	10 Years of Podpoi
DrexFactor	qT1VzxcyGyI	Fool�s Gold - Poi Dance Performance by Drex
DrexFactor	uC1Xi9ldEso	How I Choreograph Poi Dance
DrexFactor	heR7dEWLc38	Toroids: the Lost Gem of Tech Poi
DrexFactor	d242IYS6I-c	How Flow Artists Get Paid! (feat Liz Knights)
DrexFactor	gHQ1UuOgVjQ	5 Tips to Improve Your Antispin Flowers
DrexFactor	hnCrKBJ1FSE	The Journey of Self-Acceptance
DrexFactor	Ivldqe0E2Vg	Breaking Rules of Poi Spinning
DrexFactor	gM7Zm6iulVk	Dear Flow Festivals: Pay Your Teachers
DrexFactor	UMttq-aqIpo	Forget Me Too - Poi Dance Performance from Drex
DrexFactor	5omv46qpiYY	How to Get Sponsorships: The Good, the Bad, and the Ugly
DrexFactor	2jd9lLaCHFM	Turn Back Time - Orb Poi Pro Dance Performance
DrexFactor	CbxPbf7Olwo	Flow Arts and Mental Health
DrexFactor	RMRnRYdLF7E	Intermediate Poi Dancing Tutorial: Crosser Pirouettes
DrexFactor	pACBz6NBXA0	Orb Poi Pro Review: LED Contact Poi from Ultrapoi
DrexFactor	7S5IS4TF964	Inspin Gunslinger Flowers - Advanced Poi Tricks
DrexFactor	9EMyqsgXBxw	How to Save the Fire and Flow Festivals
DrexFactor	0YK2ueMZzII	Beginner Poi Combo Challenge
DrexFactor	N9mM2qMka74	Best Friend - LED Poi Flow from Drex
DrexFactor	vvzH_jUDMD0	The Rise and Fall of the Fire and Flow Festivals
DrexFactor	SxWt7BY0Kyg	What Comes Next: Poi Stall Chasers 2
DrexFactor	s6NnpkTpU5E	Kill Your Heroes - Orb Poi Pro Dance from DrexFactor
DrexFactor	Swqf8c0n1HI	Instagram Poi Choreography Combo Challenge
DrexFactor	wmYTpPmqJNw	How to Isolate Poi Flowers - Intermediate Poi Tutorial
DrexFactor	utuoUg2pYHg	Redefining Success in the Flow Arts
DrexFactor	_K_gSVG9Otw	How to Invent Your Own Poi Body Tracers (Intermediate Poi Lesson)
DrexFactor	QEq4yjq7IyU	Finding Inspiration
DrexFactor	Rh8u5Dhr_us	What Comes Next: Triquetra vs Pendulum Poi Hybrids
DrexFactor	1FHEEMpIzII	Kyoto - Poi Dance by Drex
DrexFactor	ZhylHYvUFT4	How to Get Ghost Trails Effect 2022 Edition (Adobe Premiere, After Effects, Final Cut)
DrexFactor	7eWFJRKfod0	Antibrid Poi Combo Challenge
DrexFactor	cb7KOiQuYwk	Contagious - LED Poi Dance Performance by Drex
DrexFactor	xb_cgKfCGUA	What Happened to PacFire?
DrexFactor	HPStUpeNeJE	What Comes Next: Vulcan Tech Gospel (VTG)
DrexFactor	RWimnkw_ZpE	Room at the Top - Poi Performance by Drex
DrexFactor	X1qkOAjtzTA	Why You Should Start Your Own Channel
DrexFactor	3yzNicDceaI	Contact Poi Combo Challenge
DrexFactor	FDCWoStuytU	Intermediate Poi Lesson: Antibrid Alignment
DrexFactor	EI-81YRHvTg	Who is the Poi GOAT #InternationalWomensDay Edition
DrexFactor	FtPk5_QsFg0	What Comes Next: Poi Gunslingers part 2
DrexFactor	uVMiQM9KUu8	How to Break Out of a Flow Rut
DrexFactor	r7eMfsuC0ek	How a Poi Video Started a Revolution!
DrexFactor	bp30XDseteU	Split Opposites Poi Combo Challenge
DrexFactor	RLrqcZS_rsM	Ghostkeeper - Drex Poi Dance Performance
DrexFactor	nstP0J91H1c	Who is the Poi GOAT?
DrexFactor	d5i_RBDHoaw	What Comes Next: 4-Petal Antispin Flowers
DrexFactor	QTjxVWF6cgk	Tear in my Heart - Poi Performance by Drex
DrexFactor	GN8XNqyzQLY	Heavy - LED Poi Flow by Drex
DrexFactor	QTRLkmd0iLE	Split Time Poi Choreography Challenge!
DrexFactor	8CK1836P__E	The Hardest Poi Spinning Challenge I've Taken On Yet (this one broke me!)
DrexFactor	iSv5ehErrag	5 Books That Made Me a Better Flow Artist
DrexFactor	4QeJN-wE1fc	What Comes Next: Poi Gunslingers
DrexFactor	yFnkBZWq3yM	Helix Poi Pro LED Poi Review (updated!)
DrexFactor	lJPt6mkNgsU	What Comes Next: Poi Wraps
DrexFactor	XbOEvY2hUjg	"Cool Kids" Poi Dance Performance by Drex
DrexFactor	aAxYeMH0CK8	On Poi and Appropriation
DrexFactor	LgPH3t6SUmE	What Comes Next: Poi Extensions
DrexFactor	fkv0p390FaY	The Keepers - MLK Day Poi Flow 2022 from DrexFactor Poi
DrexFactor	UN-1MJySrRw	How I Made $40,000 Poi Spinning!
DrexFactor	pv-TYD1oWYw	Getting Back into (Poi) Flow
DrexFactor	400SRMAopGo	It's a New Year
DrexFactor	HNH9I0I2SaI	(not) The Top 10 Favorite Poi Spinners of 2021
DrexFactor	1BXhsDu3HtE	What Comes Next: Poi Butterfly
DrexFactor	6AbIlWGgAro	The MINDBLOWING Ways Poi CAPs Are Connected! (Poi Lessons Intermediate)
DrexFactor	AYiKa5X7Fd8	Mercy Falls - Poi Spinning CharlestheFirst Tribute
DrexFactor	J8ThKATDxMY	What Comes Next: Behind the Back Poi Weaves
DrexFactor	YtA4bvmYA50	Dreams - Poi Roulette Flow from DrexFactor
DrexFactor	6_VL9odXNq0	I Was Assaulted
DrexFactor	vq2zdeJ2k9c	What Comes Next: Poi Orbitals
DrexFactor	iAgXqEqEha4	Building Community Through Representation (feat The Hoop Laedy)
DrexFactor	ZNgdzppRCpA	Nominations are open! Top 10 Poi Spinners of 2021
DrexFactor	6GXVJgQ5zBc	Advanced Poi Lesson: Exotic Thread the Needle
DrexFactor	YFKP0GIYWB8	My Origin Story
DrexFactor	KqqTkuu_A0k	What Comes Next: Poi CAP vs Pendulum Hybrid
DrexFactor	fbw_opBZ4BE	The Pros and Cons of Poi Lockouts
DrexFactor	S8IYJiVvvi0	What Comes Next: Poi Corkscrew
DrexFactor	yF1hk1QEBfY	All Eyes on You - LED Poi Flow from DrexFactor
DrexFactor	RdpHfsx1U7M	10 Tips for Self Motivation
DrexFactor	-Hfm7IWOGtw	Poi 1.5s Combo Challenge
DrexFactor	DgmKdgrXfTE	Waiting For the End - Silhouette Poi Flow from DrexFactor
DrexFactor	Ezcd6k6IK_k	What Keeps Me Here
DrexFactor	UdIuvLJp-LM	Meteor Grip Poi Combo Challenge
DrexFactor	pStXMWgkJTY	Poi 1.5s Get Even Weirder
DrexFactor	tZ5KMC575FI	Is the Flow Arts Community Toxic?
DrexFactor	hwX_cFB5h3g	Top 5 Ronan McLoughlin Poi Tricks You Should Know!
DrexFactor	hqcFprxLhYY	How to Become a Flow Arts Teacher
DrexFactor	DaQclZARjos	Payoff Poi Combo Challenge!
DrexFactor	s3p7aksRq48	LED Poi Flow - Drex Poi Dance
DrexFactor	u74qGB7EkYk	Let's Talk About Fear
DrexFactor	GRHCyaCy8n4	What Comes Next: Poi Thread the Needle
DrexFactor	k9C0EcDvAns	Tremble - Poi Dance Fusion from DrexFactor
DrexFactor	DCrjMedF-OM	Thoughts on Dave Grohl's The Storyteller
DrexFactor	ZBUG5E57UOE	Dramatic Poi Combo Challenge!
DrexFactor	kDvMBfcVZoY	Rewriting Poi Spinning from the Ground Up
DrexFactor	UtgewM7J9Dg	5 Misconceptions About Depression #WorldMentalHealthDay
DrexFactor	apdrdTyxv7A	What Comes Next: Poi Mercedes
DrexFactor	pfbYVW0Tlo8	Short Poi vs Long Poi--What's the Difference?
DrexFactor	LDSbWKfTO6c	Switch Throws Poi Combo Challenge!
DrexFactor	LYAWM2W_LLQ	Vision Poi Flow - Poi Dancing from DrexFactor
DrexFactor	_TqgLLjoyOQ	5 Reasons People Say They Can't Spin Poi (and why none are true)
DrexFactor	VI8gxy3Oywg	Levels Poi Combo Challenge!
DrexFactor	BjjK55b7PAw	I'm Afraid of Americans - Poi Spinning Flow from Drex
DrexFactor	XoB7exk4uTA	I Think I'm Over Burning Man
DrexFactor	ff-BaJW0YhA	What Comes Next: Meteor Weaves
DrexFactor	K1mKU3syxsc	The Secret to Making Practice Regular!
DrexFactor	Lfd7Nz4P_6s	What Comes Next: Poi Spiral Wraps
DrexFactor	X2iMW6773fk	Burn Night Fire Poi Flow
DrexFactor	7ytmaLq0hnI	10 Flow Artists that Influenced Me
DrexFactor	xuRgAhMDGOA	#IDontDreamOfWork Isn't What You Think
DrexFactor	JxWKAuNhQKY	Taking the Ducham Challenge!
DrexFactor	xEuali4ZHoc	Patreon Tips: Avoid These 5 Mistakes!
DrexFactor	VlFsCnAGd0M	What Comes Next: Buzzsaw Flowers
DrexFactor	B06Y-F_gOlA	Poi Planes Perfection! 5 Exercises to Improve Technique
DrexFactor	6399Di-nQ5k	Be Uncool
DrexFactor	Xj8UHD_11gc	Isolated Poi Combo Challenge!
DrexFactor	uHgNvPOQjxc	No Way - Poi Dance Performance by Drex
DrexFactor	MMuCbrUxA1U	10 Predictions for the Next 10 Years of Flow Arts Part 2
DrexFactor	puFmZvUo9GI	What Comes Next: Poi Airwraps
DrexFactor	2jbJ9w6glSU	Top 5 Alien Jon Poi Tricks You Should Know!
DrexFactor	DFSgYQyUuPM	10 Predictions for the Next 10 Years of Flow Arts (Part 1)
DrexFactor	udUmIZ9TG5o	Behind The Back Poi Combo Challenge
